ModelName,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,Mean
ConstantSpars - 0.0 ~ 0.0,0.3134225010871887,0.3314342796802521,0.39543694257736206,0.4394553601741791,0.47664639353752136,0.532577633857727,0.5409548282623291,0.5727158188819885,0.6401143670082092,0.6494383811950684,0.48921965062618256
ConstantSpars - 0.1 ~ 0.1,0.33121949434280396,0.350679874420166,0.3776145577430725,0.4120541512966156,0.4077491760253906,0.4528847932815552,0.46686485409736633,0.5158690214157104,0.5177133679389954,0.5715275406837463,0.4404176831245422
ConstantSpars - 0.2 ~ 0.2,0.3449644446372986,0.3657149076461792,0.38885509967803955,0.4256148934364319,0.4158558249473572,0.4615309238433838,0.47054049372673035,0.5213857889175415,0.5202508568763733,0.5713727474212646,0.44860859811306
ConstantSpars - 0.3 ~ 0.3,0.36784622073173523,0.38860079646110535,0.4114498794078827,0.446896493434906,0.4377579092979431,0.4807778000831604,0.48960450291633606,0.5483005046844482,0.5406293272972107,0.5910384654998779,0.47029018998146055
ConstantSpars - 0.4 ~ 0.4,0.3571222722530365,0.3787373900413513,0.3989933431148529,0.4152572751045227,0.4165436625480652,0.4472867548465729,0.4659186601638794,0.5210111737251282,0.5246838331222534,0.570855975151062,0.44964103400707245
ConstantSpars - 0.5 ~ 0.5,0.3940623104572296,0.4134041368961334,0.44332969188690186,0.43442291021347046,0.4505699872970581,0.4847654700279236,0.48949652910232544,0.54787677526474,0.551344096660614,0.5817786455154419,0.47910505533218384
ConstantSpars - 0.6 ~ 0.6,0.4661600887775421,0.4873645603656769,0.5132651925086975,0.499519407749176,0.5198681950569153,0.5619332194328308,0.5697214603424072,0.6213433742523193,0.626190721988678,0.6512351036071777,0.551660132408142
ConstantSpars - 0.7 ~ 0.7,0.4967610538005829,0.5167858600616455,0.5451015830039978,0.5285794138908386,0.5487326383590698,0.5870652794837952,0.5944625735282898,0.6390904784202576,0.6479974389076233,0.6638445258140564,0.5768420845270157
ConstantSpars - 0.8 ~ 0.8,0.5405487418174744,0.5603567361831665,0.5860311985015869,0.5662276744842529,0.5818724036216736,0.6204900741577148,0.6282129883766174,0.6739287376403809,0.6820959448814392,0.6928468346595764,0.6132611334323883
ConstantSpars - 0.9 ~ 0.9,0.6512742042541504,0.6502988934516907,0.6585890054702759,0.6350256204605103,0.6399206519126892,0.6777091026306152,0.6764333844184875,0.703747034072876,0.7084365487098694,0.7177813053131104,0.6719215750694275
ConstantSpars - 1.0 ~ 1.0,5.119940757751465,4.187980651855469,3.4423375129699707,2.8779821395874023,2.6030757427215576,2.067509889602661,1.6756982803344727,1.2094534635543823,1.0053508281707764,0.901164174079895,2.509049344062805
LinearSpars - 0.0 ~ 0.0,0.31063950061798096,0.3278793692588806,0.39064449071884155,0.4341166317462921,0.47452059388160706,0.5292783975601196,0.5435699820518494,0.5684693455696106,0.6355379819869995,0.6496707201004028,0.4864327013492584
LinearSpars - 0.0 ~ 0.1,0.32488369941711426,0.3448059856891632,0.3768593370914459,0.4125292897224426,0.4109489619731903,0.45459896326065063,0.47315165400505066,0.5223127007484436,0.5279281139373779,0.5835747122764587,0.4431593418121338
LinearSpars - 0.0 ~ 0.2,0.3331626355648041,0.35309576988220215,0.381094753742218,0.4141636788845062,0.41005539894104004,0.4472109377384186,0.46656185388565063,0.5136746168136597,0.5151861906051636,0.5704301595687866,0.44046359956264497
LinearSpars - 0.0 ~ 0.3,0.3501897156238556,0.3701114356517792,0.3976055681705475,0.4306129217147827,0.42110979557037354,0.45950600504875183,0.4813433289527893,0.5299155712127686,0.5336433053016663,0.5853809714317322,0.45594186186790464
LinearSpars - 0.0 ~ 0.4,0.35663682222366333,0.37777984142303467,0.39951810240745544,0.43353796005249023,0.4256677031517029,0.4559362530708313,0.48268255591392517,0.5303577184677124,0.5380690693855286,0.5916219353675842,0.45918079614639284
LinearSpars - 0.0 ~ 0.5,0.3641930818557739,0.384897381067276,0.40447092056274414,0.4357440769672394,0.4280991554260254,0.4566611051559448,0.48226314783096313,0.532069981098175,0.5398462414741516,0.5888159275054932,0.46170610189437866
LinearSpars - 0.0 ~ 0.6,0.3865804374217987,0.40669456124305725,0.4206475019454956,0.4560438394546509,0.44687968492507935,0.4742352068424225,0.5009866952896118,0.5482411980628967,0.5565601587295532,0.6072542071342468,0.4804123491048813
LinearSpars - 0.0 ~ 0.7,0.39917439222335815,0.4190482497215271,0.42853131890296936,0.46474599838256836,0.45738425850868225,0.4791683256626129,0.5081494450569153,0.554071307182312,0.5593961477279663,0.6130003929138184,0.48826698362827303
LinearSpars - 0.0 ~ 0.8,0.41726502776145935,0.4353688657283783,0.44139790534973145,0.4791198670864105,0.4686293303966522,0.4842454195022583,0.5099841356277466,0.5529865622520447,0.559126079082489,0.6110179424285889,0.49591411352157594
LinearSpars - 0.0 ~ 0.9,0.44479086995124817,0.46193617582321167,0.4590272307395935,0.4970005452632904,0.48771482706069946,0.4959283173084259,0.5191110968589783,0.5635896921157837,0.5659054517745972,0.6194547414779663,0.5114458948373795
LinearSpars - 0.0 ~ 1.0,0.4960479438304901,0.5115094780921936,0.4949641525745392,0.5378908514976501,0.5267792344093323,0.5238327980041504,0.5366297364234924,0.5730480551719666,0.5736100673675537,0.6254579424858093,0.5399770259857177
LinearSpars - 0.1 ~ 0.0,0.3200116455554962,0.3410029709339142,0.3781348466873169,0.4205566346645355,0.4246000349521637,0.4851829707622528,0.5000101327896118,0.5423583388328552,0.5462658405303955,0.6069301962852478,0.45650536119937896
LinearSpars - 0.1 ~ 0.1,0.3299526572227478,0.3506707549095154,0.3770904541015625,0.41200411319732666,0.40753981471061707,0.45471954345703125,0.46849149465560913,0.5178403854370117,0.5189893245697021,0.5728634595870972,0.44101620018482207
LinearSpars - 0.1 ~ 0.2,0.34046825766563416,0.360954612493515,0.3845198452472687,0.4181613624095917,0.41153404116630554,0.4540519118309021,0.46684905886650085,0.514581024646759,0.5154265761375427,0.568824827671051,0.44353715181350706
LinearSpars - 0.1 ~ 0.3,0.3530612289905548,0.37417760491371155,0.3995870053768158,0.4336312413215637,0.4248766005039215,0.46307235956192017,0.483375608921051,0.5319950580596924,0.5369608402252197,0.5887368321418762,0.4589474380016327
LinearSpars - 0.1 ~ 0.4,0.36303961277008057,0.38425225019454956,0.40201446413993835,0.4360273480415344,0.4278504550457001,0.4595120847225189,0.48231998085975647,0.5308752059936523,0.5365750789642334,0.5874145030975342,0.46098809838294985
LinearSpars - 0.1 ~ 0.5,0.3815537095069885,0.4032903015613556,0.41637420654296875,0.4484574794769287,0.44246336817741394,0.4695177376270294,0.49099594354629517,0.5412795543670654,0.5460289120674133,0.5959005951881409,0.47358618080616
LinearSpars - 0.1 ~ 0.6,0.39094144105911255,0.4114205539226532,0.42232567071914673,0.45646241307258606,0.447883665561676,0.47451356053352356,0.49571532011032104,0.5463574528694153,0.5534067749977112,0.6021150946617126,0.4801141947507858
LinearSpars - 0.1 ~ 0.7,0.3981844186782837,0.4183928072452545,0.4253688156604767,0.45866116881370544,0.45117735862731934,0.47465431690216064,0.49779340624809265,0.5470963716506958,0.5532540678977966,0.6030062437057495,0.4827588975429535
LinearSpars - 0.1 ~ 0.8,0.4230861961841583,0.4402860105037689,0.4448871314525604,0.48048728704452515,0.47102490067481995,0.48726344108581543,0.5121212601661682,0.5575317144393921,0.5645408034324646,0.6147388815879822,0.4995967626571655
LinearSpars - 0.1 ~ 0.9,0.45830389857292175,0.47583726048469543,0.4710216820240021,0.5069441795349121,0.49810609221458435,0.5068901777267456,0.5294098258018494,0.5729634165763855,0.5754796862602234,0.6265196800231934,0.5221475899219513
LinearSpars - 0.1 ~ 1.0,0.5198813676834106,0.5343645811080933,0.5119966864585876,0.5523719191551208,0.5405861139297485,0.5426830649375916,0.5509560108184814,0.593233585357666,0.6003159284591675,0.667798638343811,0.5614187896251679
LinearSpars - 0.2 ~ 0.0,0.323819637298584,0.34504011273384094,0.37371450662612915,0.4064237177371979,0.4097922742366791,0.46685680747032166,0.4777526259422302,0.5249693989753723,0.5258492231369019,0.5839284062385559,0.4438146710395813
LinearSpars - 0.2 ~ 0.1,0.33287346363067627,0.35419049859046936,0.38055419921875,0.4143863022327423,0.40914008021354675,0.4582585096359253,0.46957793831825256,0.5201869010925293,0.5200344920158386,0.5723585486412048,0.44315609335899353
LinearSpars - 0.2 ~ 0.2,0.34244510531425476,0.3640054166316986,0.3870307505130768,0.4236329197883606,0.4162362217903137,0.4595436751842499,0.46717607975006104,0.517955482006073,0.5181287527084351,0.5702923536300659,0.44664467573165895
LinearSpars - 0.2 ~ 0.3,0.3538402020931244,0.37563008069992065,0.3992033302783966,0.43387144804000854,0.4235391914844513,0.46580207347869873,0.47966137528419495,0.5342176556587219,0.5339025855064392,0.5830105543136597,0.4582678496837616
LinearSpars - 0.2 ~ 0.4,0.3690080940723419,0.392252117395401,0.4118703305721283,0.4483080804347992,0.4398699104785919,0.47361329197883606,0.49213284254074097,0.5472490787506104,0.551219642162323,0.5993794798851013,0.4724902868270874
